,volatile acidity,residual sugar,density,quality
4520,0.31,7.5,0.9949,5
4521,0.36,2.0,0.9929,5
4522,0.2,3.5,0.9944,6
4523,0.18,14.3,0.9975,5
4524,0.16,9.8,0.995,6
4525,0.13,12.7,0.9956,6
4526,0.27,12.7,0.9946,6
4527,0.17,5.1,0.993,6
4528,0.37,3.5,0.9934,6
4529,0.26,12.7,0.9984,6
4530,0.28,12.9,0.9984,6
4531,0.28,12.9,0.9984,6
4532,0.12,1.3,0.9908,6
4533,0.25,10.5,0.9963,5
4534,0.24,1.5,0.9891399999999999,6
4535,0.26,12.7,0.9984,6
4536,0.28,12.9,0.9984,6
4537,0.18,1.2,0.9937,5
4538,0.09,6.2,0.993,6
4539,0.14,8.8,0.9956,5
4540,0.28,3.9,0.9896299999999999,6
4541,0.23,1.3,0.98961,6
4542,0.28,9.1,0.9948,5
4543,0.28,9.1,0.9948,5
4544,0.28,3.9,0.9896299999999999,6
4545,0.25,1.8,0.9893149999999999,6
4546,0.2,2.1,0.9894350000000001,6
4547,0.29,1.4,0.9899,6
4548,0.46,14.7,0.998275,5
4549,0.28,9.1,0.9948,5
4550,0.23,1.9,0.9914,6
4551,0.23,1.8,0.9915,6
4552,0.55,9.6,0.9924,6
4553,0.28,3.9,0.9896299999999999,6
4554,0.23,1.3,0.98961,6
4555,0.45,11.8,0.997,5
4556,0.2,1.9,0.9914,5
4557,0.37,12.0,0.997,6
4558,0.21,7.9,0.9944,6
4559,0.22,9.3,0.9958,7
4560,0.27,4.6,0.9888899999999999,6
4561,0.26,2.2,0.9894649999999999,6
4562,0.18,10.2,0.9954,7
4563,0.26,10.6,0.9947,7
4564,0.23,1.4,0.9912,7
4565,0.28,9.1,0.9965,5
4566,0.36,11.1,0.9948,5
4567,0.28,9.1,0.9965,5
4568,0.3,4.4,0.9925,6
4569,0.2,2.8,0.9936,6
4570,0.29,1.1,0.9898,6
4571,0.22,1.3,0.9894799999999999,7
4572,0.22,1.2,0.9882299999999999,7
4573,0.32,3.3,0.9896,6
4574,0.2,9.7,0.9908,7
4575,0.35,2.3,0.9906,7
4576,0.3,1.1,0.9904,5
4577,0.15,11.4,0.99754,6
4578,0.13,1.2,0.9898,7
4579,0.2,14.7,0.998365,6
4580,0.2,13.8,0.9983700000000001,6
4581,0.27,1.3,0.99125,6
4582,0.37,6.3,0.9943,6
4583,0.23,7.9,0.9948799999999999,6
4584,0.34,2.0,0.99034,6
4585,0.33,11.8,0.9932200000000001,6
4586,0.29,1.2,0.98895,6
4587,0.33,10.0,0.9945700000000001,6
4588,0.3,5.2,0.9930399999999999,5
4589,0.29,1.2,0.98895,6
4590,0.33,7.2,0.99331,6
4591,0.33,9.9,0.99435,6
4592,0.45,5.3,0.9912200000000001,6
4593,0.36,13.55,0.99544,6
4594,0.42,2.2,0.9890000000000001,6
4595,0.39,9.9,0.9941399999999999,6
4596,0.53,4.3,0.9901399999999999,6
4597,0.66,13.0,0.99551,6
4598,0.36,13.55,0.99544,6
4599,0.16,1.0,0.9908,7
4600,0.22,1.1,0.9927,6
4601,0.23,6.9,0.99244,6
4602,0.17,13.4,0.9975200000000001,6
4603,0.33,4.6,0.9911399999999999,6
4604,0.38,9.9,0.99326,6
4605,0.29,3.0,0.9906,6
4606,0.29,5.8,0.993,5
4607,0.28,12.9,0.99479,6
4608,0.36,3.2,0.9894200000000001,7
4609,0.615,0.8,0.99036,4
4610,0.44,2.5,0.9920100000000001,6
4611,0.42,2.4,0.9918399999999999,5
4612,0.34,7.2,0.99441,5
4613,0.27,7.3,0.9944200000000001,5
4614,0.33,6.3,0.99474,5
4615,0.44,4.25,0.9916,7
4616,0.28,1.2,0.99198,5
4617,0.5,2.0,0.98949,7
4618,0.44,4.25,0.9916,7
4619,0.62,4.7,0.99556,5
4620,0.38,4.5,0.99151,6
4621,0.305,1.4,0.9915799999999999,7
4622,0.5,4.1,0.9902,7
4623,0.4,5.3,0.9920399999999999,6
4624,0.4,4.2,0.98988,6
4625,0.49,6.65,0.99344,5
4626,0.3,8.2,0.9939399999999999,6
4627,0.19,2.6,0.9915299999999999,6
4628,0.19,2.6,0.9915299999999999,6
4629,0.24,2.0,0.9898100000000001,7
4630,0.25,12.2,0.99524,7
4631,0.21,2.3,0.99221,7
4632,0.3,8.2,0.9939399999999999,6
4633,0.28,5.0,0.99318,6
4634,0.29,10.7,0.99366,6
4635,0.345,10.8,0.9949399999999999,6
4636,0.51,1.7,0.9921200000000001,5
4637,0.24,1.3,0.99018,6
4638,0.51,1.7,0.9921200000000001,5
4639,0.54,12.7,0.9959600000000001,6
4640,0.24,1.3,0.99018,6
4641,0.26,1.2,0.9909399999999999,6
4642,0.24,1.3,0.9896799999999999,7
4643,0.21,5.7,0.99392,6
4644,0.29,3.4,0.99024,6
4645,0.24,1.1,0.98774,7
4646,0.18,1.0,0.9909399999999999,7
4647,0.26,1.0,0.99044,7
4648,0.61,1.65,0.9938,5
4649,0.695,6.8,0.9943200000000001,5
4650,0.695,6.8,0.9943200000000001,5
4651,0.39,4.9,0.98966,7
4652,0.38,1.4,0.9930899999999999,5
4653,0.36,2.5,0.9886799999999999,7
4654,0.29,10.8,0.9937,7
4655,0.29,10.8,0.9937,7
4656,0.29,10.8,0.9937,7
4657,0.29,10.8,0.9937,7
4658,0.43,2.8,0.98975,6
4659,0.25,1.3,0.9898399999999999,6
4660,0.33,2.0,0.9906299999999999,6
4661,0.23,1.1,0.9916799999999999,5
4662,0.17,8.2,0.99272,6
4663,0.17,6.0,0.9936200000000001,7
4664,0.16,6.1,0.99365,7
4665,0.17,8.2,0.99272,6
4666,0.31,8.8,0.9964200000000001,5
4667,0.16,6.1,0.99365,7
4668,0.17,6.0,0.9936200000000001,7
4669,0.44,1.2,0.99134,5
4670,0.285,11.4,0.9973200000000001,6
4671,0.335,1.3,0.9921200000000001,5
4672,0.335,1.3,0.9921200000000001,5
4673,0.28,6.2,0.99161,7
4674,0.35,3.2,0.9912,7
4675,0.21,4.5,0.9933200000000001,6
4676,0.25,9.9,0.99636,6
4677,0.28,6.2,0.99161,7
4678,0.285,11.4,0.9973200000000001,6
4679,0.335,1.3,0.9921200000000001,5
4680,0.63,1.3,0.99271,4
4681,0.27,0.9,0.98845,6
4682,0.32,0.7,0.9899,6
4683,0.33,1.0,0.9900399999999999,6
4684,0.24,1.0,0.99097,6
4685,0.26,10.4,0.9966,5
4686,0.63,1.3,0.99271,4
4687,0.16,12.5,0.99666,6
4688,0.16,12.5,0.99666,6
4689,0.16,12.5,0.99666,6
4690,0.16,12.5,0.99666,6
4691,0.19,19.25,0.99954,7
4692,0.36,1.1,0.9941399999999999,5
4693,0.16,12.5,0.99666,6
4694,0.19,19.25,0.99954,7
4695,0.35,9.0,0.9918799999999999,7
4696,0.15,1.2,0.98926,6
4697,0.35,9.0,0.9918799999999999,7
4698,0.27,1.3,0.99334,6
4699,0.3,12.8,0.99659,5
4700,0.3,12.8,0.99659,5
4701,0.69,7.6,0.9948,6
4702,0.69,7.6,0.9948,6
4703,0.12,1.4,0.99074,7
4704,0.36,8.3,0.9955,6
4705,0.27,9.0,0.99474,6
4706,0.22,1.85,0.98966,7
4707,0.205,12.55,0.99564,6
4708,0.33,1.4,0.99246,6
4709,0.21,1.8,0.9898399999999999,6
4710,0.33,4.0,0.99031,7
4711,0.205,12.55,0.99564,6
4712,0.27,9.0,0.99474,6
4713,0.28,3.0,0.99216,6
4714,0.22,1.85,0.98966,7
4715,0.15,7.9,0.9951200000000001,6
4716,0.315,2.6,0.9909,6
4717,0.225,1.2,0.9913200000000001,6
4718,0.24,7.1,0.9937799999999999,6
4719,0.15,7.9,0.9951200000000001,6
4720,0.27,1.3,0.99044,5
4721,0.32,10.7,0.99521,6
4722,0.25,7.7,0.9948899999999999,6
4723,0.42,8.4,0.99495,6
4724,0.32,10.7,0.99521,6
4725,0.31,12.7,0.9954,6
4726,0.48,1.8,0.99121,6
4727,0.25,7.7,0.9948899999999999,6
4728,0.21,10.5,0.9947799999999999,6
4729,0.32,1.6,0.99346,5
4730,0.3,1.85,0.99331,5
4731,0.31,10.5,0.99321,6
4732,0.31,10.5,0.99321,6
4733,0.185,1.0,0.99218,6
4734,0.16,1.2,0.9898,6
4735,0.17,1.7,0.99144,6
4736,0.16,1.6,0.9914299999999999,6
4737,0.24,9.0,0.99234,7
4738,0.3,1.9,0.98972,6
4739,0.16,1.2,0.9898,6
4740,0.32,1.5,0.99308,5
4741,0.27,3.9,0.99218,6
4742,0.27,3.6,0.99215,6
4743,0.14,1.2,0.99185,5
4744,0.24,5.0,0.9943799999999999,5
4745,0.26,2.9,0.9931399999999999,3
4746,0.23,10.4,0.9954200000000001,6
4747,0.26,11.4,0.9942799999999999,6
4748,0.34,18.35,0.9994299999999999,5
4749,0.35,18.4,0.99946,6
4750,0.14,1.2,0.99185,5
4751,0.36,7.1,0.99472,6
4752,0.25,1.3,0.9891,7
4753,0.16,1.5,0.9907600000000001,6
4754,0.19,10.2,0.9963200000000001,6
4755,0.29,2.2,0.99,6
4756,0.38,3.5,0.98872,7
4757,0.38,3.5,0.98872,7
4758,0.2,3.9,0.9910200000000001,6
4759,0.17,7.4,0.9938799999999999,6
4760,0.17,7.4,0.9938799999999999,6
4761,0.15,11.0,0.9960200000000001,6
4762,0.48,1.5,0.9905700000000001,7
4763,0.4,3.9,0.99072,7
4764,0.26,5.4,0.99224,6
4765,0.3,1.5,0.9894200000000001,8
4766,0.32,5.0,0.9917100000000001,8
4767,0.19,1.2,0.9935200000000001,7
4768,0.27,13.0,0.99705,6
4769,0.27,13.0,0.99705,6
4770,0.27,13.0,0.99705,6
4771,0.27,13.0,0.99705,6
4772,0.28,8.6,0.99654,5
4773,0.21,1.7,0.9895299999999999,7
4774,0.24,1.2,0.9913200000000001,4
4775,0.27,1.2,0.9920399999999999,6
4776,0.27,1.2,0.99185,6
4777,0.27,2.0,0.9895200000000001,6
4778,0.315,19.4,0.9970399999999999,6
4779,0.59,0.8,0.9903200000000001,4
4780,0.3,6.3,0.99382,5
4781,0.3,6.4,0.99382,5
4782,0.3,12.1,0.9974,6
4783,0.3,12.1,0.9974,6
4784,0.31,12.9,0.99546,5
4785,0.25,2.4,0.9908799999999999,7
4786,0.32,4.3,0.9890399999999999,8
4787,0.225,4.2,0.9890000000000001,8
4788,0.31,12.9,0.99546,5
4789,0.62,1.7,0.9875799999999999,6
4790,0.3,2.2,0.9901,6
4791,0.3,12.1,0.9974,6
4792,0.785,3.4,0.9898100000000001,6
4793,0.31,7.4,0.9952,6
4794,0.32,7.3,0.99519,5
4795,0.105,1.1,0.9914200000000001,7
4796,0.105,1.1,0.9914200000000001,7
4797,0.33,1.4,0.9897,6
4798,0.32,14.5,0.99684,5
4799,0.26,8.0,0.99445,6
4800,0.2,1.1,0.99051,7
4801,0.105,1.1,0.9914200000000001,7
4802,0.28,2.2,0.9898600000000001,8
4803,0.31,5.8,0.9918899999999999,7
4804,0.35,0.9,0.98934,4
4805,0.26,6.4,0.99449,6
4806,0.28,10.9,0.99566,6
4807,0.17,7.3,0.9925200000000001,6
4808,0.35,8.3,0.9959,5
4809,0.26,1.3,0.9924,6
4810,0.375,3.3,0.99482,5
4811,0.17,1.0,0.99103,6
4812,0.26,1.1,0.98946,7
4813,0.36,1.0,0.9921200000000001,5
4814,0.4,5.1,0.9905200000000001,6
4815,0.76,3.2,0.99026,7
4816,0.41,12.6,0.99516,6
4817,0.385,3.7,0.9912799999999999,6
4818,0.27,1.7,0.9891,6
4819,0.4,5.1,0.9905200000000001,6
4820,0.36,1.0,0.9921200000000001,5
4821,0.24,1.3,0.9917600000000001,6
4822,0.23,1.5,0.9916200000000001,6
4823,0.28,4.6,0.99193,7
4824,0.23,10.3,0.9967,5
4825,0.34,6.1,0.9946200000000001,6
4826,0.34,6.1,0.9946200000000001,6
4827,0.22,1.2,0.9905799999999999,6
4828,0.23,10.3,0.9967,5
4829,0.32,9.9,0.9925799999999999,7
4830,0.29,1.6,0.9913799999999999,6
4831,0.38,1.1,0.99271,6
4832,0.32,1.5,0.9917,5
4833,0.33,1.2,0.99126,6
4834,0.37,1.5,0.9898600000000001,7
4835,0.295,1.1,0.99154,6
4836,0.5,11.5,0.9964200000000001,5
4837,0.28,7.8,0.99154,6
4838,0.275,7.4,0.99313,6
4839,0.405,1.45,0.99125,4
4840,0.34,8.9,0.99318,7
4841,0.22,1.1,0.9909899999999999,6
4842,0.28,1.0,0.9900399999999999,6
4843,0.34,2.5,0.99093,5
4844,0.29,1.1,0.98924,6
4845,0.38,2.4,0.99336,5
4846,0.3,2.3,0.98944,6
4847,0.54,5.1,0.9902200000000001,7
4848,0.36,2.5,0.99146,6
4849,0.33,8.9,0.9948799999999999,5
4850,0.36,2.5,0.99146,6
4851,0.33,8.9,0.9948799999999999,5
4852,0.23,1.6,0.9917600000000001,5
4853,0.25,1.4,0.9900100000000001,5
4854,0.35,3.9,0.99005,6
4855,0.23,13.7,0.99755,6
4856,0.23,13.7,0.99755,6
4857,0.38,9.2,0.99444,6
4858,0.35,7.8,0.9950200000000001,5
4859,0.43,7.6,0.9922200000000001,6
4860,0.52,7.7,0.99224,6
4861,0.31,3.0,0.99067,6
4862,0.22,1.3,0.99069,6
4863,0.36,4.0,0.98936,7
4864,0.41,1.1,0.99266,5
4865,0.355,2.0,0.9882200000000001,6
4866,0.41,1.9,0.9913799999999999,6
4867,0.6,1.4,0.98854,6
4868,0.23,4.5,0.99324,6
4869,0.24,10.1,0.99626,6
4870,0.32,6.6,0.9918799999999999,7
4871,0.2,1.9,0.9897,6
4872,0.42,12.4,0.9962200000000001,5
4873,0.21,1.6,0.99044,6
4874,0.2,2.5,0.99282,6
4875,0.22,1.2,0.99245,6
4876,0.38,2.5,0.9913200000000001,7
4877,0.54,0.8,0.9928600000000001,5
4878,0.53,0.9,0.99234,4
4879,0.34,8.1,0.9949399999999999,6
4880,0.34,8.1,0.9949399999999999,6
4881,0.235,11.75,0.9954,6
4882,0.32,1.3,0.9918399999999999,5
4883,0.47,1.9,0.98964,6
4884,0.33,8.3,0.99492,5
4885,0.34,8.1,0.9949399999999999,6
4886,0.21,5.7,0.9916799999999999,7
4887,0.41,1.9,0.9892799999999999,7
4888,0.22,1.2,0.9933,5
4889,0.235,11.75,0.9954,6
4890,0.34,2.2,0.9893799999999999,6
4891,0.21,0.9,0.99074,6
4892,0.23,1.3,0.99298,5
4893,0.21,1.6,0.9911399999999999,6
4894,0.32,8.0,0.9949,5
4895,0.24,1.2,0.99254,6
4896,0.29,1.1,0.98869,7
4897,0.21,0.8,0.98941,6
